,budget,genres,id,keywords,original_language,original_title,popularity,production_companies,production_countries,revenue,runtime,spoken_languages,status,title,vote_average,vote_count,cast,release_year,profit_loss
2239,20000000,"Drama, Mystery, Thriller",10740,"loss of husband, reincarnation, friends, little boy, independent film, wedding",en,Birth,7.698075,"Fine Line Features, New Line Cinema, Lou Yi Inc., Academy Films, March Entertainment","France, Germany, United States of America, United Kingdom",0,100.0,English,Released,Birth,5.9,179,"Nicole Kidman, Cameron Bright, Danny Huston, Lauren Bacall, Alison Elliott, Anne Heche, Peter Stormare, Ted Levine, Cara Seymour, Arliss Howard",2004,-20000000
2240,20000000,"Crime, Drama, Thriller",241239,"corruption, capitalism, winter, american dream, immigrant, business ethics, truck, oil, lawyer, new york city, loan shark, coat, tunnel, 1980s, husband wife relationship, truck hijacking, bank loan",en,A Most Violent Year,37.629309,"Participant Media, Imagenation Abu Dhabi FZ, FilmNation Entertainment, Before the Door Pictures, Washington Square Films, A24, Old Bull Pictures","United Arab Emirates, United States of America",12007070,125.0,"Español, English",Released,A Most Violent Year,6.5,546,"Oscar Isaac, Jessica Chastain, Albert Brooks, Elyes Gabel, David Oyelowo, Alessandro Nivola, Catalina Sandino Moreno, Peter Gerety, Ashley Williams, John Procaccino, Jerry Adler, Glenn Fleshler, Annie Funke, Matthew Maher, David Margulies, Pico Alexander, Elizabeth Marvel, Daisy Tahan, Giselle Eisenberg, Christopher Abbott, Taylor Richardson, Ben Rosenfield",2014,-7992930
2241,0,"Drama, Romance, War, History",14582,"nurse, battle, platoon, veteran, recruitment",en,Passchendaele,2.405911,"Rhombus Media, Damberger Film & Cattle Co, Whizbang Films, Bell Broadcast and New Media Fund",Canada,0,114.0,"English, Deutsch",Released,Passchendaele,6.3,26,"Paul Gross, Caroline Dhavernas, Joe Dinicol, Meredith Bailey, Adam Harrington, Gil Bellows, James Kot, Jesse Frechette, Robert Nogier, David LeReaney, Jayson Therrien",2008,0
2242,0,Drama,14914,biography,en,Flash of Genius,3.3502970000000003,"Universal Pictures, Spyglass Entertainment, Strike Entertainment, Intermittent Productions",United States of America,0,119.0,English,Released,Flash of Genius,6.3,59,"Aaron Abrams, Alan Alda, Lauren Graham, Greg Kinnear, Tatiana Maslany, Tim Kelleher, Jake Abel",2008,0
2243,20000000,"Drama, Music",3902,"rock and roll, music style, success, john f. kennedy, advancement, bob dylan, rock, biography, music, beatnik, motor-bike accident",en,I'm Not There.,13.032308,"Endgame Entertainment, Rising Star, Killer Films, John Wells Productions, Dreamachine, Film & Entertainment VIP Medienfonds 4 GmbH & Co. KG (I), Grey Water Park Productions, John Goldwyn Productions, Wells Productions",United States of America,4001121,135.0,English,Released,I'm Not There.,6.6,195,"Cate Blanchett, Heath Ledger, Julianne Moore, Ben Whishaw, Charlotte Gainsbourg, Michelle Williams, Christian Bale, Marcus Carl Franklin, Richard Gere, David Cross, Kris Kristofferson, Don Francks, Kim Roberts, Peter Friedman, Kim Gordon, Bruce Greenwood, Alison Folland, Jim James",2007,-15998879
2244,20000000,"Action, Thriller",77948,"kidnapping, spying, government",en,The Cold Light of Day,15.131867000000002,"Summit Entertainment, Intrepid Pictures, Film Rites, Galavis Film, Picture Machine, Fria Luz Del Dia, A.I.E.",United States of America,16863583,93.0,"English, Español",Released,The Cold Light of Day,4.8,271,"Henry Cavill, Verónica Echegui, Sigourney Weaver, Bruce Willis, Caroline Goodall, Jim Piddock, Rafi Gavron, Joseph Mawle, Emma Hamilton, Michael Budd, Óscar Jaenada, Andrea Ros, Roschdy Zem, Joe Dixon, Paloma Bloyd, Fermí Reixach, Mark Ullod, Colm Meaney, Lolo Herrero, Alex Amaral, Simón Andreu, Sílvia Sabaté",2012,-3136417
2245,20000000,"Adventure, Comedy, Drama, Romance",21755,"con man, estafa",en,The Brothers Bloom,10.218307000000001,"The Weinstein Company, Summit Entertainment, Endgame Entertainment",United States of America,5530764,114.0,"English, Français, Český, 日本語",Released,The Brothers Bloom,6.8,203,"Rachel Weisz, Adrien Brody, Mark Ruffalo, Rinko Kikuchi, Robbie Coltrane, Maximilian Schell, Ricky Jay, Zachary Gordon, Max Records, Andy Nyman, Noah Segan, Nora Zehetner, Ram Bergman, Craig Johnson, Dubravko Jovanović, Esme Tyler, Jovan Vitas, Ana Sofrenović, Vladimir Kulhavy, Alek Rodic, Josif Tatić, Slobodan Ćustić, Branka Pujić, George Bocchetti, Elis Derham",2008,-14469236
2246,21000000,Drama,4960,"new york, man-woman relation, writer",en,"Synecdoche, New York",12.761175999999999,Likely Story,United States of America,0,124.0,English,Released,"Synecdoche, New York",7.4,278,"Philip Seymour Hoffman, Samantha Morton, Jennifer Jason Leigh, Michelle Williams, Catherine Keener, Emily Watson, Tom Noonan, Sadie Goldstein, Hope Davis, Dianne Wiest, Kristen Bush, Alice Drummond, Amy Wright, Deirdre O'Connell, Elizabeth Marvel, Charles Techman, Tom Greer",2008,-21000000
2247,26500000,"Adventure, Fantasy, Animation",128,"fight, wolf, village and town, iron, pan, wild boar, territory, friendship, princess, good vs evil, anime",ja,もののけ姫,60.732738,"Miramax Films, Studio Ghibli, Nibariki, Nippon Television Network (NTV)",Japan,159375308,134.0,日本語,Released,Princess Mononoke,8.2,1983,"Yōji Matsuda, Yuriko Ishida, Yūko Tanaka, Kaoru Kobayashi, Masahiko Nishimura, Tsunehiko Kamijô, Sumi Shimamoto, Tetsu Watanabe, Mitsuru Satô, Akira Nagoya, Akihiro Miwa, Mitsuko Mori, Hisaya Morishige, Takako Fuji",1997,132875308
2249,0,"Comedy, Music",40932,"camp, disco, woman director, village people",en,Can't Stop the Music,6.5742850000000015,EMI Films,United States of America,0,124.0,English,Released,Can't Stop the Music,4.9,9,"Alex Briley, David Hodo, Glenn Hughes, Randy Jones, Felipe Rose, Ray Simpson, Valerie Perrine, Caitlyn Jenner, Steve Guttenberg, Tammy Grimes, June Havoc, Barbara Rush, Altovise Davis, Marilyn Sokol, Paul Sand",1980,0
2250,2000000,"Action, Adventure, Crime, Drama, Thriller, Western",16608,"gallows, australia, psychopath, outlaw, misanthrope, gang, shootout, sadist, brutality, violence, hideout, retribution, flogging, whipping, sunset, aborigine, savagery",en,The Proposition,14.617944,"Autonomous, UK Film Council, Surefire Film Productions, Pictures in Paradise, Pacific Film and Television Commission, Film Consortium, National Lottery through UK Film Council","Australia, United Kingdom",5048693,104.0,English,Released,The Proposition,7.1,218,"Guy Pearce, Ray Winstone, Emily Watson, Danny Huston, David Wenham, John Hurt, Richard Wilson, Noah Taylor, Jeremy Madrona, Jae Mamuyac, Mick Roughan, Shane Watt, Robert Morgan, David Gulpilil, Bryan Probets, Oliver Ackland, David Vallon, Daniel Parker, Gary Waddell, Iain Gardiner, Bogdan Koca, Leah Purcell, Tom Budge, Ralph Cotterill",2005,3048693
2251,20000000,Drama,334531,"american football, biography, sport, championship",en,My All American,3.1029869999999997,"Paul Schiff Productions, Anthem Productions",United States of America,0,118.0,English,Released,My All American,6.8,36,"Aaron Eckhart, Finn Wittrock, Robin Tunney, Sarah Bolger, Michael Reilly Burke, Todd Allen, Richard Kohnke, Donny Boaz, Juston Street, Rebecca Chulew, Mackenzie Meehan, Kristin McKenzie, Stephen Stanton, Catherine Lawrence Kinslow, Alex MacNicoll, Kristin Miller White",2015,-20000000
2253,20000000,"Action, Science Fiction, Thriller",7299,"resistance, fascism, totalitarian regime, destroy, phasing, dystopia, book burning, outlaw, government agent",en,Equilibrium,44.566609,"Dimension Films, Blue Tulip Productions",United States of America,5359645,107.0,English,Released,Equilibrium,6.9,1552,"Christian Bale, Taye Diggs, Emily Watson, Angus Macfadyen, Sean Bean, Dominic Purcell, Christian Kahrmann, Sean Pertwee, William Fichtner, John Keogh, David Barrash, Dirk Martens, Matthew Harbour, Maria Pia Calzone, Emily Siewert, Florian Fitz, David Hemmings, Brian Conley, Anatole Taubman",2002,-14640355
2254,40000000,"Drama, War",13405,"based on true story, duringcreditsstinger",zh,黃石的孩子,8.978408,"Australian Film Finance Corporation, Zero Fiction Film, Ming Productions, Bluewater Pictures, Cheerland Entertainment Organization","Australia, China, Germany",7400000,125.0,"日本語, 普通话, English",Released,The Children of Huang Shi,6.5,52,"Jonathan Rhys Meyers, Radha Mitchell, Chow Yun-fat, Michelle Yeoh",2008,-32600000
2255,0,"Drama, Action, Thriller, Crime",19457,"corruption, subway, infiltration, criminal",en,The Yards,10.150993,"Miramax Films, Industry Entertainment",United States of America,0,115.0,"English, Español",Released,The Yards,6.0,97,"Mark Wahlberg, Joaquin Phoenix, Charlize Theron, James Caan, Ellen Burstyn, Faye Dunaway, Andy Davoli, Tony Musante, Victor Argo, Tomás Milián, Robert Montano, Victor Arnold, Chad Aaron, Louis Guss, Annika Pergament, Steve Lawrence",2000,0
2257,10000000,"Drama, Romance",314385,"france, hotel, 1970s, grief, travel, unhappiness, marriage problems, woman director",en,By the Sea,11.267676,"Plan B Entertainment, Jolie Pas, Pellikola","France, United States of America",3727746,122.0,"Український, English, Français",Released,By the Sea,5.4,156,"Angelina Jolie, Brad Pitt, Mélanie Laurent, Melvil Poupaud, Niels Arestrup, Richard Bohringer, Sarah Naudi, Marika Green, Aldo Buontempo, George Camilleri, Philippe Martinet, Francis Xuereb, Malcolm Beethans, Kathleen Beethans, Bjorn Kubin, Penny Dix, Arcadia Vodka, Indi Marceau Coppola, Anna Cachia, Frédéric Dessains",2015,-6272254
2258,20000000,"Animation, Fantasy, Science Fiction",8953,"england, inventor, ball, boy, industrial revolution, kugel, steampunk, energy, 19th century, steam",ja,Steamboy,9.129808,"Bandai Visual Company, Sunrise, Studio 4°C",Japan,0,126.0,"English, 日本語, Polski",Released,Steamboy,6.4,102,"Anne Suzuki, Masane Tsukayama, Katsuo Nakamura, Manami Konishi, Kiyoshi Kodama, Ikki Sawamura, Susumu Terajima",2004,-20000000
2259,0,Drama,29078,sport,en,The Game of Their Lives,2.013405,"Bristol Bay Productions, Baldwin Entertainment Group, Crusader Entertainment, Independent Film Channel, Peter Newman/Interal",United States of America,0,101.0,English,Released,The Game of Their Lives,5.8,14,"Gerard Butler, Wes Bentley, Gavin Rossdale, Costas Mandylor, Louis Mandylor, Zachery Ty Bryan, Jimmy Jean-Louis",2005,0
2260,0,"Drama, Mystery, Thriller, Crime, Romance",46503,"difficult childhood, patriarch, childhood trauma, dysfunctional marriage",en,All Good Things,20.086645,The Weinstein Company,United States of America,0,101.0,English,Released,All Good Things,5.9,286,"Kirsten Dunst, Ryan Gosling, Kristen Wiig, Frank Langella, Lily Rabe, Philip Baker Hall, Michael Esper, Diane Venora, John Cullum, Trini Alvarado, David Margulies, Nick Offerman, Mia Dillon",2010,0
2261,20000000,Adventure,10448,"in love with enemy, indigenous, island",en,Rapa Nui,3.5819059999999996,"Tig Productions, Majestic Films International, Warner Bros., Newcomm, RCS",United States of America,305070,107.0,English,Released,Rapa Nui,6.2,33,"Jason Scott Lee, Esai Morales, Sandrine Holt, Eru Potaka-Dewes, Emilio Tuki Hito, Gordon Hatfield, Frenxa Reuben, Hori Ahipene, Chiefy Elkington, Ruihana Rewa, George Henare, Rawiri Paratene, Pete Smith, Mario Gaoa, Cliff Curtis",1994,-19694930
2262,0,"Comedy, Drama, Family, Fantasy, Science Fiction",13688,"little boy, ufo, extraterrestrial",cn,長江七號,12.373248,Columbia Pictures Film Production Asia,Hong Kong,47301471,86.0,广州话 / 廣州話,Released,CJ7,6.1,107,"Stephen Chow, Xu Jiao, Kitty Zhang Yuqi, Lam Tze-Chung, Lee Sheung-Ching, Huang Lei, Yao Wen-Xue, Steven Fung Min-Hang, Han Yong-Hua, Lei Yu",2008,47301471
2263,0,"Comedy, Fantasy",10353,"mephisto, french revolution, time travel, leap in time, knight, wedding, middle ages",fr,Les Visiteurs 2 : Les Couloirs du temps,12.283025,"Gaumont, Canal+, France 3 Cinema, Centre National de la Cinématographie (CNC)",France,0,118.0,Français,Released,The Visitors II: The Corridors of Time,5.8,221,"Christian Clavier, Jean Reno, Marie-Anne Chazel, Christian Bujeau, Muriel Robin, Claire Nadeau, Armelle, Jean-Luc Caron, Patrick Burgel, Eric Averlant, Pierre Vial, Franck-Olivier Bonnet, Philippe Morier-Genoud, Philippe Nahon, Christian Bujeau, Olivier Claverie, Olga Sékulic, Jean-Paul Muel, Christian Pereira, Jacques François, Sylvie Joly, Michèle Garcia, Mireille Franchino, Didier Bénureau, Georges Téran, Rodolphe Sand, Philippe Beglia, Marie Guillard, Laurent Gendron, Arielle Sémenoff, Frédéric Baptiste, Louba Guertchikoff, Laurence Badie, David Gabison, Théophile Sowié, Josette Ménard",1998,0
2264,20000000,"Action, Comedy, Horror, Mystery, Science Fiction, Thriller",43935,"detective, vampire, supernatural, zombie, werewolf, ghouls",en,Dylan Dog: Dead of Night,10.617236,"Hyde Park Films, platinum studios, Long Distance Films",United States of America,4634062,107.0,"English, Türkçe",Released,Dylan Dog: Dead of Night,4.5,139,"Brandon Routh, Peter Stormare, Sam Huntington, Taye Diggs, Anita Briem, Kurt Angle, Andrew Sensenig, Randal Reeder, Courtney J. Clark, Gabrielle Chapin, Kimberly Whalen, Courtney Shay Young, James Hébert, Marco St. John",2011,-15365938
2266,20000000,"Drama, Fantasy",44638,"shakespeare, sword, island, frog, sorcery, banishment, spirit, storm, staff, woman director, sorceress, loincloth",en,The Tempest,3.620537,"Miramax Films, Touchstone Pictures",United States of America,346594,110.0,English,Released,The Tempest,6.0,31,"Helen Mirren, Felicity Jones, Reeve Carney, David Strathairn, Tom Conti, Alfred Molina, Djimon Hounsou, Russell Brand, Alan Cumming, Chris Cooper, Ben Whishaw, Jude Akuwudike",2010,-19653406
2267,0,"Horror, Mystery, Thriller",241257,"investigation, memory loss",en,Regression,27.215666,"The Weinstein Company, Himenóptero, First Generation Films, Mod Producciones, FilmNation Entertainment, Telefónica Studios","Canada, Spain",17671101,106.0,English,Released,Regression,5.3,585,"Ethan Hawke, Emma Watson, David Thewlis, Lothaire Bluteau, Dale Dickey, David Dencik, Devon Bostick, Aaron Ashmore, Peter MacNeill, Adam Butcher, Jacob Neayem, Aaron Abrams, Catherine Disher, Julian Richings, Kristian Bruun, Wendy Lyon, Janet Porter, Deborah Grover, Vanessa Spencer, Noah Segura, Attila Sebesy, Alli McLaren, Mackenzie Kerfoot, Stephen Hughes, James Preston Rogers",2015,17671101
2268,0,"Action, History, Drama",14538,"warrior woman, number in title",en,三国之见龙卸甲,4.127155,"Visualizer Film Productions, Taewon Entertainment","China, Hong Kong, South Korea",0,102.0,普通话,Released,Three Kingdoms: Resurrection of the Dragon,6.6,35,"Sammo Hung, Vanness Wu, Maggie Q, Andy Lau, Ti Lung, Elliot Ngok",2008,0
2269,20000000,"Crime, Drama, Thriller",13250,"chicago, infidelity, man-woman relation, revenge",en,Butterfly on a Wheel,13.118982999999998,"Icon Productions, Infinity Features Entertainment, Irish Dreamtime, Icon Entertainment International, Canadian Film or Video Production Tax Credit (CPTC), Province of British Columbia Film Incentive BC, Butterfly Productions, Chum Television","Canada, United Kingdom, United States of America",0,95.0,English,Released,Butterfly on a Wheel,6.3,130,"Pierce Brosnan, Maria Bello, Gerard Butler, Emma Karwandy, Claudette Mink, Desiree Zurowski, Nicholas Lea, Peter Keleghan, Samantha Ferris, Malcolm Stewart, Callum Keith Rennie, Dustin Milligan, Julie Patzwald, Jason McKinnon, Kurt Evans",2007,-20000000
2270,20000000,"Comedy, Animation, Adventure, Family",133931,"falcon, bird, origin",en,Zambezia,14.182301,"Industrial Development Corporation of South Africa, 120dB Films, The Department of Trade and Industry of South Africa, Cinema Management Group, The National Film and Video Foundation of SA, Wonderful Works, Triggerfish Animation",South Africa,0,83.0,English,Released,Zambezia,5.3,68,"Jeremy Suarez, Samuel L. Jackson, Abigail Breslin, Leonard Nimoy, Jeff Goldblum, Jenifer Lewis, Noureen DeWulf, Richard E. Grant, Jamal Mixon, David Shaughnessy, Corey Burton, Jim Cummings, Lee Duru, Phil LaMarr, Tress MacNeille, Zolani Mahola, Deep Roy, Tania Gunadi, Tom Kenny",2012,-20000000
2271,0,"Drama, History",280871,"mathematician, biography, prodigy, ramanujam, math genius",ta,ராமானுஜன்,0.416179,Camphor Cinema,India,0,170.0,தமிழ்,Released,Ramanujan,5.0,3,"Abhinay Vaddi, Suhasini Maniratnam, Kevin McGowan, Abbas, Anmol, Bhama, Michael Lieber, Richard Walsh, Sarath Babu, Radha Ravi, Madhan Bob, Y. G. Mahendran, Manobala, Satish Kumar, Thalaivasal Vijay, Manibharathi, Delhi Ganesh, Kitty, T. P. Gajendran, Mohan V. Raman, Cloudia Swann, Mike Parish, Harsh Naik, Lizzie Bourne",2014,0
2274,20000000,Thriller,334074,"new year's eve, fire, showdown, terrorist, embassy, hand grenade, truck, laboratory, on the run, orphan, death, cigarette lighter, microscope, hazmat suit",en,Survivor,33.625477000000004,"Nu Image Films, Winkler Films, Millennium Films, Survivor Productions","United Kingdom, United States of America",0,96.0,English,Released,Survivor,5.4,404,"Pierce Brosnan, Milla Jovovich, Dylan McDermott, Angela Bassett, Robert Forster, James D'Arcy, Roger Rees, Genevieve O'Reilly, Frances de la Tour, Sonya Cassidy, Antonia Thomas, Sean Teale, Rege-Jean Page, Jing Lusi, Benno Fürmann, Paddy Wallace, Parker Sawyers, Eddie Bagayawa, Alexis Peterman, Steven Robertson",2015,-20000000
2275,27220000,"Thriller, Crime",199373,"gun, escape, serial killer, man hunt, hunting",en,The Frozen Ground,28.060471999999997,"Grindstone Entertainment Group, Cheetah Vision, K5 International, Paradox Entertainment, Emmett/Furla Films, Picture Perfect Corporation, Court Five, Envision Entertainment, Valentina Films",United States of America,5496951,105.0,English,Released,The Frozen Ground,6.1,465,"Nicolas Cage, Vanessa Hudgens, John Cusack, Radha Mitchell, Jodi Lyn O'Keefe, Katherine LaNasa, Dean Norris, 50 Cent, Gia Mantegna, Kevin Dunn, Kurt Fuller, Matt Gerald, Brad William Henke, Michael McGrady, Ryan O'Nan, Brett Baker, Hillarie Putnam, Robert Forgit, Lydia Hull",2013,-21723049
2276,19400000,"Drama, Romance",14202,"china, cholera, foreign aid, epidemic, loveless marriage",en,The Painted Veil,20.746932,"Emotion Pictures, The Mark Gordon Company, Class 5 Films, Yari Film Group, Warner China Film HG Corporation, Stratus Film Co., WIP, Bob Yari Productions, The Colleton Company, Dragon Studios","Canada, China, United States of America",0,125.0,"Français, 普通话, English",Released,The Painted Veil,7.1,312,"Edward Norton, Juliet Howland, Naomi Watts, Ian Renwick, Liev Schreiber, Toby Jones, Diana Rigg, Zoe Telford, Anthony Wong, Marie-Laure Descoureaux, Lorraine Laurence, Maggie Steed",2006,-19400000
